,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date2,Date.1,date,sma50,sma100,sma200,EMA12,EMA26,EMA50,EMA100,EMA-12,EMA-26,MACD,RSI,TP,TPV,CumVolume,CumTPV,VWAP,Up,Down
1428,2020-02-03 00:00:00-05:00,58.69287982901088,60.04005292585407,58.63062603118637,59.845821380615234,25556400,0.0,0.0,2020-02-03,2020-02-03,2020-02-03,57.79015975952149,52.73961738586426,46.59149168014526,60.767861866870994,60.068221636467406,57.89178598484017,53.92868824911796,60.767861866870994,60.068221636467406,0.6996402304035882,38.96570876711977,59.505500112551886,1520746363.076421,65954765600,2144908121279.7563,32.52089673531879,72.0,8.0
1429,2020-02-04 00:00:00-05:00,61.265212908780285,61.7308701439195,60.76469369560397,61.53913116455078,27154400,0.0,0.0,2020-02-04,2020-02-04,2020-02-04,57.96997718811035,52.89633739471436,46.66789388656616,60.88651868189865,60.177177897806914,58.03481912914255,54.07939008902752,60.88651868189865,60.177177897806914,0.7093407840917365,49.863344628019135,61.344898334691415,1665783907.3395445,65981920000,2146573905187.096,32.53275905258737,68.0,4.0
1430,2020-02-05 00:00:00-05:00,62.74935331749376,62.85144668078281,61.60886303285264,62.44306182861328,20822000,0.0,0.0,2020-02-05,2020-02-05,2020-02-05,58.172849884033205,53.06224590301514,46.74612173080445,61.12598685831628,60.34502115194072,58.207691391866895,54.245007351197536,61.12598685831628,60.34502115194072,0.7809657063755608,54.567884988650206,62.30112384741624,1297234000.750901,66002742000,2147871139187.847,32.54215013048771,64.0,0.0
1431,2020-02-06 00:00:00-05:00,62.7866924906302,63.31211471557617,61.974904305029625,63.31211471557617,21828400,0.0,0.0,2020-02-06,2020-02-06,2020-02-06,58.38957015991211,53.24264274597168,46.82596345901489,61.46231422097165,60.56480586035816,58.40786485554177,54.42455403168028,61.46231422097165,60.56480586035816,0.8975083606134859,54.67159763234012,62.86637791206065,1372272443.6156247,66024570400,2149243411631.4626,32.552175631141445,60.0,8.0
1432,2020-02-07 00:00:00-05:00,62.91120888341921,63.13283229081137,62.39574932226547,62.64974212646485,18975200,0.0,0.0,2020-02-07,2020-02-07,2020-02-07,58.54168434143067,53.420720710754395,46.90187259674072,61.64499543720137,60.71924558377348,58.57421298381326,54.587429043458194,61.64499543720137,60.71924558377348,0.9257498534278952,51.9493849973641,62.72610791318056,1190240442.874184,66043545600,2150433652074.337,32.560845008211324,56.00000000000001,4.0
1433,2020-02-10 00:00:00-05:00,62.87633133615744,65.49099065904716,62.826529061369726,65.4835205078125,52960800,0.0,0.0,2020-02-10,2020-02-10,2020-02-10,58.77142570495605,53.62499652862549,46.99723945617676,62.23553775575693,61.072154837406,58.84516622004853,54.80319323087115,62.23553775575693,61.072154837406,1.1633829183509263,60.845695446524005,64.60034674274313,3421286043.7730703,66096506400,2153854938118.1099,32.586517131230856,96.0,0.0
1434,2020-02-11 00:00:00-05:00,66.56674633810555,67.85664327449074,65.94669331090789,66.70868682861328,63855600,0.0,0.0,2020-02-11,2020-02-11,2020-02-11,59.01869773864746,53.844236297607424,47.10968229293823,62.92371453619637,61.48967572564358,59.15353957724715,55.038945579341295,62.92371453619637,61.48967572564358,1.4340388105527921,62.34037594426248,66.83734113800396,4267938520.771926,66160362000,2158122876638.8818,32.619574793724404,96.0,52.0
1435,2020-02-12 00:00:00-05:00,67.2365994867881,67.93134645325901,66.84813636596313,67.86660766601562,37464400,0.0,0.0,2020-02-12,2020-02-12,2020-02-12,59.296598739624024,54.08261962890625,47.2263752746582,63.68415963309164,61.96204105456003,59.49522852190474,55.29295868996851,63.68415963309164,61.96204105456003,1.7221185785316067,63.30809078532704,67.54869682841259,2530671397.4583807,66197826400,2160653548036.3403,32.63934279323015,96.0,48.0
1436,2020-02-13 00:00:00-05:00,67.286411832742,68.10069660324938,67.0124935246102,67.42835235595703,52801600,0.0,0.0,2020-02-13,2020-02-13,2020-02-13,59.603037109375,54.32719585418701,47.33880359649658,64.26018928276324,62.36695300281166,59.806331417357775,55.53326351503759,64.26018928276324,62.36695300281166,1.893236279951573,63.84349296994128,67.51384749460554,3564839169.871164,66250628000,2164218387206.2114,32.66713769424512,96.0,44.0
1437,2020-02-14 00:00:00-05:00,71.53211641455589,73.45202168354845,71.21835479729596,72.16212463378906,104192400,0.0,0.0,2020-02-14,2020-02-14,2020-02-14,60.012069625854494,54.61375980377197,47.47555877685547,65.47587164445952,63.09252127177295,60.29087232780606,55.862547893626726,65.47587164445952,63.09252127177295,2.3833503726865644,80.21945707609139,72.27750037154449,7530766229.712112,66354820400,2171749153435.9236,32.729335116035124,96.0,40.0
1438,2020-02-18 00:00:00-05:00,71.1287213156916,74.03472509529871,70.93448212079525,73.85045623779297,62016400,0.0,0.0,2020-02-18,2020-02-18,2020-02-18,60.446103515625,54.92295520782471,47.61737871170044,66.76426927420313,63.88940534333,60.822620716433,56.2187440984617,66.76426927420313,63.88940534333,2.8748639308731327,79.9778811444127,72.93988781796232,4523469258.8738785,66416836800,2176272622694.7974,32.76688152505928,96.0,36.0
1439,2020-02-19 00:00:00-05:00,75.07559302970313,78.54188808731409,75.07559302970313,78.3650894165039,69433200,0.0,0.0,2020-02-19,2020-02-19,2020-02-19,60.97381660461426,55.263113555908205,47.78199529647827,68.5490108345571,64.96167823763918,61.51056066545539,56.65728558990808,68.5490108345571,64.96167823763918,3.5873325969179177,85.73799319250239,77.32752351117371,5369097405.456026,66486270000,2181641720100.2534,32.81341726796004,96.0,32.0
1440,2020-02-20 00:00:00-05:00,77.88450383693369,78.76851261156357,73.79567732898971,76.87101745605469,81005200,0.0,0.0,2020-02-20,2020-02-20,2020-02-20,61.45456573486328,55.59054580688476,47.94306467056274,69.82931954555673,65.84385151307737,62.1129315199887,57.05755750804959,69.82931954555673,65.84385151307737,3.9854680324793605,80.68117342280807,76.47840246553598,6195148287.401235,66567275200,2187836868387.6545,32.8665528491942,96.0,28.000000000000004
1441,2020-02-21 00:00:00-05:00,75.74795378883435,75.99946163734614,72.37877756978824,73.22792053222656,76818000,0.0,0.0,2020-02-21,2020-02-21,2020-02-21,61.86245292663574,55.895431976318356,48.09428640365601,70.35218123581363,66.3908195885699,62.54881344203724,57.37776271644913,70.35218123581363,66.3908195885699,3.9613616472437343,76.74966088536647,73.86871991312032,5674447326.286077,66644093200,2193511315713.9407,32.91381441909905,92.0,24.0
1442,2020-02-24 00:00:00-05:00,67.28140921199915,70.18990456605212,66.73606538319673,68.05086517333984,85691600,0.0,0.0,2020-02-24,2020-02-24,2020-02-24,62.15778472900391,56.142799377441406,48.21861722946167,69.99813261081766,66.51378592818249,62.76458017659813,57.589111279951915,69.99813261081766,66.51378592818249,3.484346682635177,63.219124209198306,68.32561170752956,5854930988.19694,66729784800,2199366246702.1377,32.95928876878587,88.0,20.0
1443,2020-02-25 00:00:00-05:00,68.80289941732175,69.42295245717945,64.23596138221971,65.25443267822266,105549600,0.0,0.0,2020-02-25,2020-02-25,2020-02-25,62.38045394897461,56.36237674713135,48.33359668731689,69.26833262118767,66.42050050225954,62.86222145117164,57.740899822491926,69.26833262118767,66.42050050225954,2.8478321189281246,55.780254606961634,66.30444883920727,6998408053.1987915,66835334400,2206364654755.3364,33.01194906201197,84.0,16.0
1444,2020-02-26 00:00:00-05:00,65.25693900681162,68.59125701548835,65.24199869902644,66.64893341064453,74773200,0.0,0.0,2020-02-26,2020-02-26,2020-02-26,62.59749572753906,56.59828788757324,48.45724948883057,68.86534812725796,66.4374214584362,63.01071995938627,57.91729652720782,68.86534812725796,66.4374214584362,2.4279266688217547,56.4451004577154,66.82739637505311,4996898274.631122,66910107600,2211361553029.968,33.04973840798259,80.0,12.0
1445,2020-02-27 00:00:00-05:00,63.51193631427736,66.52682386017875,62.01446123578704,62.93886184692383,90641600,0.04,0.0,2020-02-27,2020-02-27,2020-02-27,62.74073448181152,56.77651985168457,48.57522644042969,67.95358100720655,66.17826889462047,63.00790199419167,58.0167334642319,67.95358100720655,66.17826889462047,1.7753121125860787,49.47383908077624,63.826715647629875,5785355629.046208,67000749200,2217146908659.014,33.09137487464117,76.0,8.0
1446,2020-02-28 00:00:00-05:00,60.412347873621904,67.88726936254278,60.24540452974889,67.2917709350586,113325200,0.0,0.0,2020-02-28,2020-02-28,2020-02-28,62.96525444030762,56.99663875579834,48.71051094055176,67.85176407302994,66.26075052724552,63.175896854617825,58.200397572565095,67.85176407302994,66.26075052724552,1.5910135457844206,55.92700367578654,65.14148160911675,7382171431.649478,67114074400,2224529080090.6636,33.145492953273354,72.0,4.0
1447,2020-03-02 00:00:00-05:00,68.99354176410806,69.16546561137365,65.03183386549303,68.87643432617188,89074400,0.0,0.0,2020-03-02,2020-03-02,2020-03-02,63.20582946777344,57.22673179626465,48.856772861480714,68.00940565043639,66.45450488272155,63.399447343698384,58.411804240953344,68.00940565043639,66.45450488272155,1.554900767714841,54.47485487683272,67.69124460101285,6029556998.088459,67203148800,2230558637088.752,33.191281612815615,68.0,0.0
1448,2020-03-03 00:00:00-05:00,69.43456893164159,70.03256130115133,65.39561305619824,66.25025177001953,65279200,0.0,0.0,2020-03-03,2020-03-03,2020-03-03,63.38780487060547,57.44823013305664,48.98914649963379,67.73876659191072,66.4393750225214,63.51124359571098,58.56702102370713,67.73876659191072,66.4393750225214,1.2993915693893143,49.41692580320683,67.22614204245637,4388468771.617918,67268428000,2234947105860.3696,33.22431001153126,64.0,12.0
1449,2020-03-04 00:00:00-05:00,67.32414861697214,70.98437016718857,66.57665625307038,70.88968658447266,59740800,0.0,0.0,2020-03-04,2020-03-04,2020-03-04,63.63293617248535,57.707463340759276,49.14926128387451,68.22352351384333,66.76902773081409,63.800594301152614,58.81103420312822,68.22352351384333,66.76902773081409,1.4544957830292446,53.53217800335103,69.4835710015772,4151004118.4910235,67328168800,2239098109978.861,33.25648313160213,60.0,8.0
1450,2020-03-05 00:00:00-05:00,68.89387748157013,70.56328008596881,67.64805691228315,68.09406280517578,54032800,0.0,0.0,2020-03-05,2020-03-05,2020-03-05,63.80268203735351,57.93296745300293,49.30133237838745,68.20360648174064,66.8671784770631,63.96896561503588,58.99485655168362,68.20360648174064,66.8671784770631,1.3364280046775292,50.737208142679215,68.76846660114258,3715752802.166217,67382201600,2242813862781.027,33.28495967073042,56.00000000000001,4.0
1451,2020-03-06 00:00:00-05:00,66.2975816338245,66.87315771126406,64.28433901352884,66.2876205444336,51541200,0.0,0.0,2020-03-06,2020-03-06,2020-03-06,63.9390380859375,58.13304172515869,49.4402618598938,67.90883941446263,66.8242482598313,64.05989325932599,59.13926771985688,67.90883941446263,66.8242482598313,1.0845911546313403,43.04355265839728,65.81503908974217,3392186092.732219,67433742800,2246206048873.7593,33.30982317762969,52.0,0.0
1452,2020-03-09 00:00:00-04:00,59.77447847649473,64.63317943500579,59.34591583138342,61.15485000610352,61416000,0.0,0.0,2020-03-09,2020-03-09,2020-03-09,63.97373497009277,58.280444679260256,49.557078189849854,66.86976412086892,66.40429283362924,63.94596999449374,59.17918024037662,66.86976412086892,66.40429283362924,0.46547128723968,36.10007314834329,61.71131509083091,3790062127.618471,67495158800,2249996111001.378,33.335666601933795,48.0,0.0
1453,2020-03-10 00:00:00-04:00,63.92057330273976,65.05177307128906,61.29189075439592,65.05177307128906,58064800,0.0,0.0,2020-03-10,2020-03-10,2020-03-10,64.08353149414063,58.44233180999756,49.69943769454956,66.59007319016433,66.304106184567,63.98933482103473,59.29546920732538,66.59007319016433,66.304106184567,0.28596700559732824,35.22390278987477,63.79847896565801,3704445921.4451394,67553223600,2253700556922.823,33.3618506537536,44.0,92.0
1454,2020-03-11 00:00:00-04:00,63.65148253594287,63.93552954656739,60.439756436062574,61.41149520874024,49996400,0.0,0.0,2020-03-11,2020-03-11,2020-03-11,64.13207664489747,58.5731908416748,49.8262899017334,65.79336888532985,65.94169055672799,63.88824307153299,59.337370712303894,65.79336888532985,65.94169055672799,-0.14832167139813635,33.62213288788482,61.92892706379007,3096223409.052074,67603220000,2256796780331.8755,33.38297762047245,40.0,88.0
1455,2020-03-12 00:00:00-04:00,56.176552307543375,58.83263932211054,53.7696256471346,53.89669799804688,81654000,0.0,0.0,2020-03-12,2020-03-12,2020-03-12,64.05298629760742,58.62870296478272,49.91782766342163,63.96311182574786,65.04946888571457,63.49641777453353,59.22963461895227,63.96311182574786,65.04946888571457,-1.0863570599667156,31.07308836685094,55.49965432243067,4531768774.043754,67684874000,2261328549105.9194,33.409658842031966,36.0,96.0
1456,2020-03-13 00:00:00-04:00,57.432337265557045,60.05354521961812,54.71893979150932,60.00869369506836,63483600,0.0,0.0,2020-03-13,2020-03-13,2020-03-13,64.08129440307617,58.75479053497315,50.04363752365112,63.35473980564332,64.67607813085189,63.35964428122117,59.2450615313506,63.35473980564332,64.67607813085189,-1.321338325208572,42.2675926354511,58.26039290206527,3698579478.8375506,67748357600,2265027128584.757,33.432945222937136,32.0,92.0
1457,2020-03-16 00:00:00-04:00,52.92496545714624,56.33602375867632,48.33785189806445,48.93584442138672,72697200,0.0,0.0,2020-03-16,2020-03-16,2020-03-16,63.8651863861084,58.75641414642334,50.11541309356689,61.136448208065374,63.51013489311374,62.794005071031584,59.04091861828201,61.136448208065374,63.51013489311374,-2.373686685048362,36.464217517216596,51.203240026042494,3722332180.8212166,67821054800,2268749460765.578,33.451993152509594,28.000000000000004,96.0
1458,2020-03-17 00:00:00-04:00,50.05957274409062,55.03039701999135,47.59035498402381,54.13589859008789,83363200,0.0,0.0,2020-03-17,2020-03-17,2020-03-17,63.77220390319824,58.81103363037109,50.217725620269775,60.05944057453038,62.81574701881552,62.4544714835436,58.94378950881282,60.05944057453038,62.81574701881552,-2.756306444285144,40.23715710059652,52.25221686470102,4355912004.935444,67904418000,2273105372770.5137,33.47507334162725,24.0,96.0
1459,2020-03-18 00:00:00-04:00,49.85774986617456,52.30952428463623,45.018978540116514,50.53547668457031,87426800,0.0,0.0,2020-03-18,2020-03-18,2020-03-18,63.6022826385498,58.83094284057617,50.304124126434324,58.59421536069037,61.906097364426984,61.98705992279955,58.77728826476841,58.59421536069037,61.906097364426984,-3.3118820037366135,40.30612101913372,49.28799316977435,4309091521.255228,67991844800,2277414464291.769,33.49540626513151,20.0,96.0
1460,2020-03-19 00:00:00-04:00,50.321195248759466,54.00134714156479,48.18585658016702,53.064491271972656,76551200,0.0,0.0,2020-03-19,2020-03-19,2020-03-19,63.46864814758301,58.87173782348633,50.39170793533325,57.74348857781072,61.25116357980074,61.637155269825946,58.66416357184176,57.74348857781072,61.25116357980074,-3.507675001990016,38.55434635169399,51.750564997901485,3961567851.267356,68068396000,2281376032143.0366,33.515936414059716,16.0,92.0
1461,2020-03-20 00:00:00-04:00,54.56694687093593,57.38748677157177,51.11104145239844,51.26552200317383,80463600,0.0,0.0,2020-03-20,2020-03-20,2020-03-20,63.29679306030273,58.87543285369873,50.47243469238281,56.7468783355589,60.51148642597652,61.23042455348665,58.51765581800675,56.7468783355589,60.51148642597652,-3.7646080904176245,35.88094398802994,53.254683409048006,4285063543.9522753,68148859600,2285661095686.989,33.539242022576545,12.0,88.0
1462,2020-03-23 00:00:00-04:00,51.25555955147372,53.93905474005156,49.46406868431652,52.99472427368164,64387600,0.0,0.0,2020-03-23,2020-03-23,2020-03-23,63.146373901367184,58.890821266174314,50.558700199127195,56.16962386450086,59.95468922951024,60.907455915062926,58.408290836931,56.16962386450086,59.95468922951024,-3.7850653650093733,39.21767423450559,52.13261589934991,3356694019.4809823,68213247200,2289017789706.4697,33.5567926123662,8.0,84.0
1463,2020-03-24 00:00:00-04:00,57.0585889171391,62.95381347056401,56.82188374097191,62.08671951293945,110164400,0.0,0.0,2020-03-24,2020-03-24,2020-03-24,63.17132034301758,59.00675941467285,50.68828784942627,57.079946271952956,60.11261739865314,60.95370154635221,58.48113100873315,57.079946271952956,60.11261739865314,-3.032671126700187,43.32312764341961,60.62080557482512,6678254673.667264,68323411600,2295696044380.137,33.60043052036554,4.0,80.0
1464,2020-03-25 00:00:00-04:00,63.23786025391261,65.2361577453206,60.71133599596538,61.1996955871582,79343200,0.0,0.0,2020-03-25,2020-03-25,2020-03-25,63.140377349853516,59.113628158569334,50.80979856491089,57.71375385890761,60.193141708912776,60.96334837148186,58.534963970682156,57.71375385890761,60.193141708912776,-2.4793878500051676,44.614847363510926,62.38239644281472,4949618957.441537,68402754800,2300645663337.5786,33.63381591961233,0.0,76.0
1465,2020-03-26 00:00:00-04:00,63.27275480857106,65.3358339908224,62.29104729489254,64.0949935913086,69610800,0.0,0.0,2020-03-26,2020-03-26,2020-03-26,63.19074745178223,59.254376831054685,50.94290216445923,58.695483048507754,60.48216777427543,61.086157987945654,58.6450635671302,58.695483048507754,60.48216777427543,-1.7866847257676781,48.315995929214075,63.90729162567451,4448637695.896503,68472365600,2305094301033.475,33.66459272780661,0.0,72.0
1466,2020-03-27 00:00:00-04:00,62.29103917287979,65.56007169205067,61.9621406611142,62.97125625610352,63882800,0.0,0.0,2020-03-27,2020-03-27,2020-03-27,63.22715927124023,59.37998146057129,51.07604244232178,59.353294311214796,60.66654469885529,61.160083410226356,58.730730749090064,59.353294311214796,60.66654469885529,-1.313250387640494,51.48660185095917,63.49782286975613,4056418718.8240566,68536248400,2309150719752.2993,33.69240035251622,28.000000000000004,68.0
1467,2020-03-30 00:00:00-04:00,63.62655103142728,66.26768847191379,63.18552946619231,66.17549896240234,60225200,0.0,0.0,2020-03-30,2020-03-30,2020-03-30,63.31092224121094,59.51794597625732,51.22264347076416,60.40286425755134,61.07461538504396,61.356766373056786,58.87815190182892,60.40286425755134,61.07461538504396,-0.6717511274926196,50.930238521369866,65.20957230016948,3927259533.6921673,68596473600,2313077979285.9917,33.72007127908674,24.0,64.0
1468,2020-03-31 00:00:00-04:00,66.57668017982621,68.61982214643719,64.22207534576843,65.6796875,94996000,0.0,0.0,2020-03-31,2020-03-31,2020-03-31,63.38302574157715,59.653166923522946,51.37126482009888,61.214683217928055,61.41573183800367,61.526292691760446,59.01283577506003,61.214683217928055,61.41573183800367,-0.20104862007561763,53.72732643385909,66.17386166406854,6286252162.639855,68691469600,2319364231448.6313,33.76495283846178,20.0,60.0
1469,2020-04-01 00:00:00-04:00,63.69881267919315,65.16389908062165,60.11832510233335,60.5643310546875,65691200,0.0,0.0,2020-04-01,2020-04-01,2020-04-01,63.359495620727536,59.74216125488281,51.49382467269898,61.11462903896797,61.352665113313584,61.488568705992876,59.043558453864534,61.11462903896797,61.352665113313584,-0.23803607434561513,56.077399395445,61.94885174588083,4069494409.8090067,68757160800,2323433725858.4404,33.79187998493446,16.0,56.00000000000001
1470,2020-04-02 00:00:00-04:00,60.855859981538586,63.78602933543545,60.37497114274122,63.65397262573242,67576400,0.0,0.0,2020-04-02,2020-04-02,2020-04-02,63.38695114135742,59.86028522491455,51.62207572937012,61.50529728308558,61.523132336455724,61.573486506766976,59.13485378400053,61.50529728308558,61.523132336455724,-0.017835053370141907,53.516326912705686,62.60499103463636,4230619916.153001,68824737200,2327664345774.5933,33.82017048623897,12.0,52.0
1471,2020-04-03 00:00:00-04:00,63.27772471010395,63.69382835480089,59.39823734536205,60.773624420166016,66321200,0.0,0.0,2020-04-03,2020-04-03,2020-04-03,63.3431037902832,59.95099910736084,51.735626792907716,61.3927322272518,61.46761323154538,61.54211936611596,59.16730468768698,61.3927322272518,61.46761323154538,-0.07488100429358013,63.56264548952003,61.28856337344299,4064731069.2027874,68891058400,2331729076843.796,33.846614219586385,8.0,48.0
1472,2020-04-06 00:00:00-04:00,63.59666606908223,67.24442947762822,63.02109362510527,66.87566375732422,72788400,0.0,0.0,2020-04-06,2020-04-06,2020-04-06,63.43315048217774,60.101738128662106,51.878469944000244,62.23626015495525,61.86820956678826,61.75127796969276,59.31994546134316,62.23626015495525,61.86820956678826,0.3680505881669873,64.30049156838481,65.71372895335257,4783197188.548208,68963846800,2336512274032.344,33.88024860052244,4.0,44.0
1473,2020-04-07 00:00:00-04:00,69.09321108279568,69.32992005084888,64.10992841966188,64.54098510742188,78452000,0.0,0.0,2020-04-07,2020-04-07,2020-04-07,63.52770111083984,60.22557205200195,52.012548179626464,62.59083322456549,62.066192940168534,61.8606782496037,59.423332385027884,62.59083322456549,62.066192940168534,0.5246402843969591,66.18110340329135,65.99361119264421,5177330785.285323,69042298800,2341689604817.6294,33.91673865902086,0.0,40.0
1474,2020-04-08 00:00:00-04:00,65.6323380755585,66.76354559062486,64.93218733263647,66.5143814086914,54244400,0.0,0.0,2020-04-08,2020-04-08,2020-04-08,63.62302268981934,60.371727752685544,52.155374717712405,63.194456022123326,62.395688382281335,62.043176412705186,59.56374919737766,63.194456022123326,62.395688382281335,0.7987676398419907,65.7412711996377,66.07003811065091,3583929575.2893925,69096543200,2345273534392.919,33.94198068063294,0.0,36.0
1475,2020-04-09 00:00:00-04:00,67.77264794148239,68.00188230228855,64.88733046674248,65.51771545410156,52556400,0.0,0.0,2020-04-09,2020-04-09,2020-04-09,63.71051315307617,60.50488117218018,52.29468458175659,63.551880550119975,62.62694964686061,62.17943284570113,59.68164951929298,63.551880550119975,62.62694964686061,0.9249309032593658,66.99950468330445,66.1356427410442,3475851294.155415,69149099600,2348749385687.074,33.9664492997545,88.0,32.0
1476,2020-04-13 00:00:00-04:00,64.91972235962095,67.32416271684828,64.03519258530869,67.23695373535156,39840800,0.0,0.0,2020-04-13,2020-04-13,2020-04-13,63.83104370117187,60.66916137695313,52.432920684814455,64.11881488630945,62.96843143119327,62.377766998236446,59.83125950376939,64.11881488630945,62.96843143119327,1.1503834551161845,66.99165880613131,66.19876967916952,2637411943.033857,69188940400,2351386797630.108,33.98500951215764,84.0,28.000000000000004
1477,2020-04-14 00:00:00-04:00,68.5201529124591,71.09152920305243,68.24358430875128,70.75017547607422,53094800,0.0,0.0,2020-04-14,2020-04-14,2020-04-14,64.06855377197266,60.84844333648682,52.583788509368894,65.13902420781173,63.54485691599926,62.706096742465384,60.04747566163681,65.13902420781173,63.54485691599926,1.594167291812468,61.92305127902246,70.02842966262598,3718145467.251194,69242035200,2355104943097.359,34.012647610585525,96.0,24.0
1478,2020-04-15 00:00:00-04:00,69.06830433581324,70.80497873816849,68.61482376500913,69.97525787353516,36614800,0.0,0.0,2020-04-15,2020-04-15,2020-04-15,64.27114250183105,61.03065113067627,52.72953880310059,65.88306015638456,64.02118291285377,62.991161884860276,60.244065408407074,65.88306015638456,64.02118291285377,1.8618772435307847,62.114719836890615,69.79835345890426,2555652752.2270875,69278650000,2357660595849.586,34.03156088996518,92.0,20.0
1479,2020-04-16 00:00:00-04:00,71.53005058041151,74.5000909987128,71.39799386707764,73.4286880493164,74562000,0.0,0.0,2020-04-16,2020-04-16,2020-04-16,64.50893363952636,61.23945541381836,52.89014497756958,67.04392598606638,64.71803514518434,63.400476636407575,60.50514704486072,67.04392598606638,64.71803514518434,2.325890840882039,62.68967568867225,73.10892430503561,5451147614.032065,69353212000,2363111743463.618,34.07357316721853,96.0,16.0
1480,2020-04-17 00:00:00-04:00,74.25089776924777,74.46517523375086,71.49514358115626,72.83564758300781,53912000,0.0,0.0,2020-04-17,2020-04-17,2020-04-17,64.71678535461426,61.44481761932373,53.05268304824829,67.93496007790353,65.3193397702083,63.77048334019582,60.749315372348775,67.93496007790353,65.3193397702083,2.615620307695224,63.60754767657379,72.93198879930497,3931909380.14813,69407124000,2367043652843.766,34.10375645076096,92.0,12.0
1481,2020-04-20 00:00:00-04:00,71.56990191240457,73.12967179169927,71.07904827458766,71.5225601196289,44938800,0.0,0.0,2020-04-20,2020-04-20,2020-04-20,64.88099426269531,61.63528221130371,53.20800935745239,68.48689854586128,65.77883757386908,64.07448635115398,60.96264695150284,68.48689854586128,65.77883757386908,2.7080609719921966,57.78209987115148,71.91042672863861,3231568284.672945,69452062800,2370275221128.439,34.12821917117254,88.0,8.0
1482,2020-04-21 00:00:00-04:00,70.34153522773319,70.95447694816016,66.55423685583989,67.15223693847656,73516000,0.0,0.0,2020-04-21,2020-04-21,2020-04-21,64.97104415893554,61.756364250183104,53.34461626052857,68.28156599087902,65.8805708601363,64.19518245261762,61.085213089858755,68.28156599087902,65.8805708601363,2.4009951307427144,51.925939200950275,68.22031691415887,5015284818.261304,69525578800,2375290505946.7,34.164267985162034,84.0,4.0
1483,2020-04-22 00:00:00-04:00,69.07577709069881,71.72687957941191,68.61980245750352,71.2983169555664,48335600,0.0,0.0,2020-04-22,2020-04-22,2020-04-22,65.08734008789062,61.92938289642334,53.5057071685791,68.74568152390785,66.28188538572371,64.4737367468509,61.287452770367814,68.74568152390785,66.28188538572371,2.4637961381841365,64.40412575809975,70.54833299749394,3409996004.433668,69573914400,2378700501951.134,34.18954535568195,80.0,0.0
1484,2020-04-23 00:00:00-04:00,71.71940919494311,73.0399837738442,70.51345560171237,70.7651138305664,42416000,0.0,0.0,2020-04-23,2020-04-23,2020-04-23,65.16846862792968,62.09358318328857,53.664007816314694,69.05636341723994,66.61397638163798,64.72045741680054,61.47512922700541,69.05636341723994,66.61397638163798,2.4423870356019535,60.2455174078543,71.43951773537432,3030178584.2636375,69616330400,2381730680535.3975,34.21224110565008,76.0,0.0
1485,2020-04-24 00:00:00-04:00,70.66295054169922,72.17537867325032,69.91545813315632,72.15544128417969,35232800,0.0,0.0,2020-04-24,2020-04-24,2020-04-24,65.25424530029296,62.2754220199585,53.82584197998047,69.53314462753836,67.02445526330774,65.01202541159972,61.686620554870245,69.53314462753836,67.02445526330774,2.5086893642306194,67.13424593468133,71.41542603019543,2516165422.2366695,69651563200,2384246845957.6343,34.23106009999262,72.0,4.0
1486,2020-04-27 00:00:00-04:00,73.50093057538925,75.62131993667613,73.25426049879005,74.02168273925781,47938800,0.0,0.0,2020-04-27,2020-04-27,2020-04-27,65.38611190795899,62.49457450866699,53.989276332855226,70.22368895241827,67.54276840967441,65.365345306802,61.93087921198683,70.22368895241827,67.54276840967441,2.6809205427438627,62.33013926388525,74.299087724908,3561809106.62682,69699502000,2387808655064.261,34.25861859191277,96.0,0.0
1487,2020-04-28 00:00:00-04:00,75.4967405389847,75.79574057277298,72.54165724894155,72.59646606445312,44290400,0.0,0.0,2020-04-28,2020-04-28,2020-04-28,65.39479873657227,62.70343418121338,54.14393154144287,70.58873158503903,67.91711638410246,65.64891866984713,62.142078951639625,70.58873158503903,67.91711638410246,2.6716152009365715,64.3497382426651,73.64462129538923,3261749735.021307,69743792400,2391070404799.2827,34.28363044965824,96.0,0.0
1488,2020-04-29 00:00:00-04:00,73.94446664772997,74.89378176660605,73.19199340190023,74.36555480957031,37916000,0.0,0.0,2020-04-29,2020-04-29,2020-04-29,65.40510070800781,62.9256021118164,54.3078547668457,71.16978131188999,68.39477848969267,65.99074753807157,62.38412797852934,71.16978131188999,68.39477848969267,2.7750028221973224,64.08834015433433,74.15044332602554,2811488209.1495843,69781708400,2393881893008.432,34.305292144559075,92.0,28.000000000000004
1489,2020-04-30 00:00:00-04:00,73.82484954641758,74.36553150409587,72.6861675341778,72.82569885253906,37591600,0.0,0.0,2020-04-30,2020-04-30,2020-04-30,65.29431289672851,63.134064750671385,54.46431491851806,71.42453785660523,68.72299481286647,66.25878484452129,62.5908917582127,71.42453785660523,68.72299481286647,2.701543043738752,62.8628741810572,73.29246596360424,2755181063.517425,69819300000,2396637074071.9497,34.32628333529482,88.0,24.0
1490,2020-05-01 00:00:00-04:00,70.84982293768941,71.98351670445912,69.97525439516735,70.45863342285156,34209600,0.0,0.0,2020-05-01,2020-05-01,2020-05-01,65.16606521606445,63.31031547546387,54.60567081451416,71.27593717448929,68.85156063582833,66.42348478876953,62.74668862285901,71.27593717448929,68.85156063582833,2.424376538660951,55.54408648455614,70.80580150749267,2422238147.2507215,69853509600,2399059312219.2,34.344148575452536,84.0,20.0
